date               ,open  ,high  ,low   ,close
2018-04-23 14:00:00,70.48 ,70.78 ,70.48 ,70.77
2018-04-23 15:00:00,70.77 ,70.79 ,70.555,70.645
2018-04-23 16:00:00,70.645,70.895,70.645,70.84
2018-04-23 17:00:00,70.85 ,70.86 ,70.83 ,70.85
2018-04-23 18:00:00,70.85 ,71.04 ,70.8  ,71.0
2018-04-23 19:00:00,71.0  ,71.15 ,71.0  ,71.11
2018-04-23 20:00:00,71.11 ,71.11 ,71.11 ,71.11
2018-04-24 14:00:00,71.49 ,71.65 ,71.47 ,71.6
2018-04-24 15:00:00,71.555,71.69 ,71.42 ,71.545
2018-04-24 16:00:00,71.545,71.575,71.43 ,71.45
2018-04-24 17:00:00,71.46 ,71.46 ,71.03 ,71.03
2018-04-24 18:00:00,71.03 ,71.15 ,70.95 ,71.09
2018-04-24 19:00:00,71.09 ,71.135,70.84 ,71.07
2018-04-24 20:00:00,71.07 ,71.07 ,71.07 ,71.07
2018-04-25 14:00:00,70.43 ,70.72 ,70.43 ,70.62
2018-04-25 15:00:00,70.63 ,70.945,70.57 ,70.905
2018-04-25 16:00:00,70.89 ,70.89 ,70.855,70.855
2018-04-25 17:00:00,70.855,70.95 ,70.855,70.95
2018-04-25 18:00:00,70.95 ,71.255,70.95 ,71.255
2018-04-25 19:00:00,71.275,71.275,71.045,71.14
2018-04-25 20:00:00,71.14 ,71.14 ,71.14 ,71.14
2018-04-26 14:00:00,69.87 ,70.14 ,69.69 ,70.11
2018-04-26 15:00:00,70.11 ,70.19 ,69.955,70.185
2018-04-26 16:00:00,70.185,70.44 ,70.165,70.415
2018-04-26 17:00:00,70.415,70.455,70.26 ,70.27
2018-04-26 18:00:00,70.27 ,70.37 ,70.265,70.35
2018-04-26 19:00:00,70.35 ,70.395,70.19 ,70.32
2018-04-26 20:00:00,70.32 ,70.32 ,70.32 ,70.32
2018-04-27 14:00:00,69.79 ,69.86 ,69.545,69.835
2018-04-27 15:00:00,69.83 ,70.115,69.83 ,70.115
2018-04-27 16:00:00,70.115,70.115,69.99 ,70.055
2018-04-27 17:00:00,70.055,70.055,69.86 ,69.89
2018-04-27 18:00:00,69.89 ,69.905,69.85 ,69.88
2018-04-27 19:00:00,69.88 ,69.885,69.75 ,69.75
2018-04-27 20:00:00,69.75 ,69.75 ,69.75 ,69.75
2018-04-30 14:00:00,69.625,69.98 ,69.625,69.98
2018-04-30 15:00:00,69.97 ,70.035,69.895,69.895
2018-04-30 16:00:00,69.905,69.945,69.84 ,69.88
2018-04-30 17:00:00,69.91 ,70.27 ,69.91 ,70.205
2018-04-30 18:00:00,70.25 ,70.25 ,70.03 ,70.03
2018-04-30 19:00:00,70.03 ,70.08 ,69.92 ,69.915
2018-04-30 20:00:00,69.915,69.915,69.915,69.915
2018-05-01 14:00:00,69.375,69.375,68.8  ,68.845
2018-05-01 15:00:00,68.845,69.055,68.79 ,69.035
2018-05-01 16:00:00,68.955,68.995,68.955,68.97
2018-05-01 17:00:00,68.95 ,68.95 ,68.78 ,68.885
2018-05-01 18:00:00,68.875,69.055,68.855,69.02
2018-05-01 19:00:00,69.02 ,69.075,68.94 ,69.05
2018-05-01 20:00:00,69.05 ,69.05 ,69.05 ,69.05
2018-05-02 14:00:00,69.28 ,69.53 ,69.14 ,69.19
2018-05-02 15:00:00,69.18 ,69.465,69.095,69.095
2018-05-02 16:00:00,69.095,69.2  ,69.09 ,69.185
2018-05-02 17:00:00,69.185,69.395,69.185,69.37
2018-05-02 18:00:00,69.37 ,69.69 ,69.37 ,69.5
2018-05-02 19:00:00,69.49 ,69.525,69.1  ,69.17
2018-05-02 20:00:00,69.17 ,69.17 ,69.17 ,69.17
2018-05-03 14:00:00,69.115,69.175,68.96 ,68.96
2018-05-03 15:00:00,68.96 ,69.165,68.92 ,69.115
2018-05-03 16:00:00,69.115,69.395,69.1  ,69.395
2018-05-03 17:00:00,69.395,69.545,69.35 ,69.51
2018-05-03 18:00:00,69.525,69.685,69.495,69.58
2018-05-03 19:00:00,69.58 ,69.64 ,69.54 ,69.635
2018-05-03 20:00:00,69.635,69.635,69.635,69.635
2018-05-04 14:00:00,69.515,69.8  ,69.515,69.735
2018-05-04 15:00:00,69.735,70.065,69.705,70.065
2018-05-04 16:00:00,70.065,70.245,70.06 ,70.105
2018-05-04 17:00:00,70.105,70.105,69.935,69.98
2018-05-04 18:00:00,69.98 ,69.98 ,69.83 ,69.83
2018-05-04 19:00:00,69.83 ,69.865,69.755,69.855
2018-05-04 20:00:00,69.855,69.855,69.855,69.855
2018-05-07 14:00:00,70.38 ,70.53 ,70.38 ,70.53
2018-05-07 15:00:00,70.53 ,70.59 ,70.47 ,70.59
2018-05-07 16:00:00,70.59 ,70.59 ,70.415,70.43
2018-05-07 17:00:00,70.43 ,70.43 ,70.29 ,70.34
2018-05-07 18:00:00,70.34 ,70.355,69.985,69.985
2018-05-07 19:00:00,69.985,69.985,69.63 ,69.72
2018-05-07 20:00:00,69.72 ,69.72 ,69.72 ,69.72
2018-05-08 14:00:00,69.11 ,69.575,69.11 ,69.49
2018-05-08 15:00:00,69.49 ,69.635,68.95 ,69.635
2018-05-08 16:00:00,69.635,69.65 ,69.465,69.475
2018-05-08 17:00:00,69.475,69.71 ,69.475,69.55
2018-05-08 18:00:00,69.55 ,70.115,69.55 ,69.89
2018-05-08 19:00:00,69.86 ,70.095,69.86 ,70.02
2018-05-08 20:00:00,70.02 ,70.02 ,70.02 ,70.02
2018-05-09 14:00:00,71.25 ,71.7  ,71.23 ,71.38
2018-05-09 15:00:00,71.46 ,71.6  ,71.305,71.54
2018-05-09 16:00:00,71.545,71.895,71.53 ,71.87
2018-05-09 17:00:00,71.895,71.94 ,71.78 ,71.94
2018-05-09 18:00:00,71.975,71.975,71.795,71.9
2018-05-09 19:00:00,71.89 ,71.895,71.68 ,71.685
2018-05-09 20:00:00,71.685,71.685,71.685,71.685
2018-05-10 14:00:00,71.0  ,71.1  ,70.73 ,70.9
2018-05-10 15:00:00,70.92 ,71.28 ,70.91 ,71.105
2018-05-10 16:00:00,71.1  ,71.125,71.0  ,71.035
2018-05-10 17:00:00,71.015,71.1  ,70.935,71.005
2018-05-10 18:00:00,70.95 ,71.09 ,70.91 ,71.04
2018-05-10 19:00:00,71.035,71.035,70.94 ,71.01
2018-05-10 20:00:00,71.01 ,71.01 ,71.01 ,71.01
2018-05-11 14:00:00,71.82 ,71.855,71.59 ,71.83
2018-05-11 15:00:00,71.83 ,72.125,71.83 ,72.11
2018-05-11 16:00:00,72.155,72.27 ,72.065,72.22
2018-05-11 17:00:00,72.22 ,72.22 ,72.08 ,72.165
2018-05-11 18:00:00,72.165,72.23 ,71.95 ,71.99
2018-05-11 19:00:00,71.99 ,72.005,71.915,71.99
2018-05-11 20:00:00,71.99 ,71.99 ,71.99 ,71.99
2018-05-14 14:00:00,72.385,72.385,72.1  ,72.215
2018-05-14 15:00:00,72.215,72.415,72.195,72.335
2018-05-14 16:00:00,72.345,72.35 ,72.205,72.215
2018-05-14 17:00:00,72.2  ,72.215,72.025,72.025
2018-05-14 18:00:00,72.025,72.115,71.965,72.105
2018-05-14 19:00:00,72.095,72.18 ,72.06 ,72.155
2018-05-14 20:00:00,72.155,72.155,72.155,72.155
2018-05-15 14:00:00,72.175,72.995,72.175,72.97
2018-05-15 15:00:00,72.97 ,72.97 ,72.705,72.775
2018-05-15 16:00:00,72.775,72.955,72.695,72.905
2018-05-15 17:00:00,72.925,72.925,72.785,72.785
2018-05-15 18:00:00,72.785,72.785,72.7  ,72.78
2018-05-15 19:00:00,72.78 ,72.78 ,72.535,72.66
2018-05-15 20:00:00,72.66 ,72.66 ,72.66 ,72.66
2018-05-16 14:00:00,72.37 ,72.49 ,72.2  ,72.2
2018-05-16 15:00:00,72.2  ,72.27 ,72.11 ,72.145
2018-05-16 16:00:00,72.145,72.33 ,72.145,72.315
2018-05-16 17:00:00,72.315,72.35 ,72.305,72.35
2018-05-16 18:00:00,72.355,72.465,72.3  ,72.335
2018-05-16 19:00:00,72.335,72.395,72.29 ,72.395
2018-05-16 20:00:00,72.395,72.395,72.395,72.395
2018-05-17 14:00:00,73.06 ,73.555,73.03 ,73.54
2018-05-17 15:00:00,73.54 ,73.695,73.495,73.54
2018-05-17 16:00:00,73.54 ,73.655,73.52 ,73.52
2018-05-17 17:00:00,73.52 ,73.52 ,73.285,73.285
2018-05-17 18:00:00,73.225,73.28 ,73.12 ,73.28
2018-05-17 19:00:00,73.28 ,73.37 ,73.23 ,73.335
2018-05-17 20:00:00,73.335,73.335,73.335,73.335
2018-05-18 14:00:00,73.305,73.305,72.905,73.04
2018-05-18 15:00:00,73.06 ,73.225,73.055,73.11
2018-05-18 16:00:00,73.11 ,73.11 ,73.11 ,73.11
2018-05-18 17:00:00,73.11 ,73.11 ,72.8  ,72.85
2018-05-18 18:00:00,72.85 ,72.85 ,72.695,72.7
2018-05-18 19:00:00,72.7  ,72.72 ,72.62 ,72.65
2018-05-18 20:00:00,72.65 ,72.65 ,72.65 ,72.65
2018-05-21 14:00:00,73.355,73.665,73.29 ,73.56
2018-05-21 15:00:00,73.575,73.835,73.575,73.835
2018-05-21 16:00:00,73.835,73.855,73.7  ,73.71
2018-05-21 17:00:00,73.71 ,73.75 ,73.7  ,73.735
2018-05-21 18:00:00,73.75 ,73.75 ,73.58 ,73.615
2018-05-21 19:00:00,73.615,73.7  ,73.585,73.64
2018-05-21 20:00:00,73.64 ,73.64 ,73.64 ,73.64
2018-05-22 14:00:00,73.44 ,73.52 ,73.22 ,73.47
2018-05-22 15:00:00,73.47 ,73.69 ,73.47 ,73.66
2018-05-22 16:00:00,73.66 ,73.78 ,73.48 ,73.48
2018-05-22 17:00:00,73.48 ,73.48 ,73.275,73.345
2018-05-22 18:00:00,73.335,73.405,72.91 ,72.92
2018-05-22 19:00:00,72.87 ,72.87 ,72.585,72.71
2018-05-22 20:00:00,72.71 ,72.71 ,72.71 ,72.71
2018-05-23 14:00:00,70.925,71.12 ,70.335,70.435
2018-05-23 15:00:00,70.435,70.875,70.435,70.795
2018-05-23 16:00:00,70.795,70.93 ,70.795,70.875
2018-05-23 17:00:00,70.875,70.875,70.695,70.725
2018-05-23 18:00:00,70.71 ,71.03 ,70.71 ,70.92
2018-05-23 19:00:00,70.92 ,70.94 ,70.85 ,70.875
2018-05-23 20:00:00,70.875,70.875,70.875,70.875
2018-05-24 14:00:00,69.995,70.22 ,69.665,69.665
2018-05-24 15:00:00,69.665,69.81 ,69.47 ,69.555
2018-05-24 16:00:00,69.555,69.77 ,69.555,69.765
2018-05-24 17:00:00,69.765,70.025,69.765,69.91
2018-05-24 18:00:00,69.89 ,69.89 ,69.68 ,69.71
2018-05-24 19:00:00,69.71 ,69.8  ,69.685,69.72
2018-05-24 20:00:00,69.72 ,69.72 ,69.72 ,69.72
2018-05-25 14:00:00,67.85 ,68.07 ,67.63 ,68.025
2018-05-25 15:00:00,67.995,68.17 ,67.825,67.905
2018-05-25 16:00:00,67.895,68.01 ,67.745,67.815
2018-05-25 17:00:00,67.815,68.09 ,67.795,68.07
2018-05-25 18:00:00,68.035,68.08 ,67.975,67.975
2018-05-25 19:00:00,67.975,68.215,67.935,68.18
2018-05-25 20:00:00,68.18 ,68.18 ,68.18 ,68.18
2018-05-28 14:00:00,68.18 ,68.18 ,68.18 ,68.18
2018-05-28 15:00:00,68.18 ,68.18 ,68.18 ,68.18
2018-05-28 16:00:00,68.18 ,68.18 ,68.18 ,68.18
2018-05-28 17:00:00,68.18 ,68.18 ,68.18 ,68.18
2018-05-28 18:00:00,68.18 ,68.18 ,68.18 ,68.18
2018-05-28 19:00:00,68.18 ,68.18 ,68.18 ,68.18
2018-05-28 20:00:00,68.18 ,68.18 ,68.18 ,68.18
2018-05-29 14:00:00,67.885,68.09 ,67.885,67.96
2018-05-29 15:00:00,67.88 ,67.9  ,67.54 ,67.54
2018-05-29 16:00:00,67.43 ,67.44 ,67.245,67.295
2018-05-29 17:00:00,67.295,67.355,67.18 ,67.31
2018-05-29 18:00:00,67.31 ,67.4  ,67.2  ,67.2
2018-05-29 19:00:00,67.2  ,67.375,67.115,67.3
2018-05-29 20:00:00,67.3  ,67.3  ,67.3  ,67.3
2018-05-30 14:00:00,68.43 ,69.05 ,68.43 ,69.05
2018-05-30 15:00:00,69.11 ,69.65 ,69.05 ,69.525
2018-05-30 16:00:00,69.53 ,69.565,69.265,69.39
2018-05-30 17:00:00,69.39 ,69.59 ,69.35 ,69.49
2018-05-30 18:00:00,69.49 ,69.57 ,69.405,69.57
2018-05-30 19:00:00,69.57 ,69.61 ,69.415,69.535
2018-05-30 20:00:00,69.535,69.535,69.535,69.535
2018-05-31 14:00:00,69.49 ,69.63 ,69.255,69.42
2018-05-31 15:00:00,69.51 ,69.795,69.12 ,69.31
2018-05-31 16:00:00,69.305,69.55 ,69.265,69.51
2018-05-31 17:00:00,69.6  ,69.6  ,69.415,69.415
2018-05-31 18:00:00,69.38 ,69.645,69.325,69.545
2018-05-31 19:00:00,69.55 ,69.67 ,69.545,69.65
2018-05-31 20:00:00,69.65 ,69.65 ,69.65 ,69.65
2018-06-01 14:00:00,69.77 ,69.94 ,69.61 ,69.895
2018-06-01 15:00:00,69.9  ,69.985,69.79 ,69.955
2018-06-01 16:00:00,69.945,70.045,69.765,69.805
2018-06-01 17:00:00,69.835,69.885,69.75 ,69.765
2018-06-01 18:00:00,69.745,69.825,69.62 ,69.815
2018-06-01 19:00:00,69.815,69.845,69.66 ,69.705
2018-06-01 20:00:00,69.705,69.705,69.705,69.705
2018-06-04 14:00:00,70.3  ,70.33 ,69.665,69.725
2018-06-04 15:00:00,69.69 ,69.945,69.59 ,69.945
2018-06-04 16:00:00,69.94 ,69.955,69.615,69.615
2018-06-04 17:00:00,69.555,69.635,69.48 ,69.48
2018-06-04 18:00:00,69.48 ,69.48 ,69.335,69.335
2018-06-04 19:00:00,69.335,69.405,69.285,69.315
2018-06-04 20:00:00,69.315,69.315,69.315,69.315
2018-06-05 14:00:00,69.005,69.265,68.93 ,69.265
2018-06-05 15:00:00,69.255,69.395,69.155,69.275
2018-06-05 16:00:00,69.275,69.485,69.275,69.375
2018-06-05 17:00:00,69.375,69.455,69.155,69.265
2018-06-05 18:00:00,69.265,69.265,69.025,69.095
2018-06-05 19:00:00,69.075,69.075,68.79 ,68.8
2018-06-05 20:00:00,68.8  ,68.8  ,68.8  ,68.8
2018-06-06 14:00:00,69.325,69.445,68.955,69.2
2018-06-06 15:00:00,69.195,69.355,69.135,69.3
2018-06-06 16:00:00,69.33 ,69.33 ,69.135,69.145
2018-06-06 17:00:00,69.145,69.195,69.125,69.13
2018-06-06 18:00:00,69.13 ,69.38 ,69.065,69.345
2018-06-06 19:00:00,69.345,69.345,69.1  ,69.1
2018-06-06 20:00:00,69.1  ,69.1  ,69.1  ,69.1
2018-06-07 14:00:00,70.21 ,70.315,69.98 ,70.23
2018-06-07 15:00:00,70.23 ,70.705,70.23 ,70.655
2018-06-07 16:00:00,70.675,70.705,70.435,70.485
2018-06-07 17:00:00,70.485,70.485,69.98 ,69.98
2018-06-07 18:00:00,69.98 ,70.19 ,69.96 ,70.13
2018-06-07 19:00:00,70.145,70.145,70.04 ,70.105
2018-06-07 20:00:00,70.105,70.105,70.105,70.105
2018-06-08 14:00:00,69.94 ,69.955,69.7  ,69.76
2018-06-08 15:00:00,69.76 ,69.915,69.52 ,69.72
2018-06-08 16:00:00,69.72 ,69.9  ,69.72 ,69.895
2018-06-08 17:00:00,69.895,69.955,69.885,69.905
2018-06-08 18:00:00,69.915,69.94 ,69.855,69.94
2018-06-08 19:00:00,69.94 ,69.96 ,69.86 ,69.92
2018-06-08 20:00:00,69.92 ,69.92 ,69.92 ,69.92
2018-06-11 14:00:00,70.075,70.475,70.075,70.295
2018-06-11 15:00:00,70.305,70.635,70.275,70.585
2018-06-11 16:00:00,70.585,70.59 ,70.455,70.545
2018-06-11 17:00:00,70.545,70.585,70.495,70.505
2018-06-11 18:00:00,70.515,70.545,70.46 ,70.495
2018-06-11 19:00:00,70.5  ,70.52 ,70.42 ,70.41
2018-06-11 20:00:00,70.41 ,70.41 ,70.41 ,70.41
2018-06-12 14:00:00,69.565,69.73 ,69.51 ,69.71
2018-06-12 15:00:00,69.7  ,69.735,69.42 ,69.45
2018-06-12 16:00:00,69.45 ,69.45 ,69.24 ,69.24
2018-06-12 17:00:00,69.23 ,69.235,68.88 ,68.915
2018-06-12 18:00:00,68.915,68.915,68.635,68.77
2018-06-12 19:00:00,68.76 ,68.98 ,68.745,68.88
2018-06-12 20:00:00,68.88 ,68.88 ,68.88 ,68.88
2018-06-13 14:00:00,68.55 ,68.82 ,68.41 ,68.765
2018-06-13 15:00:00,68.75 ,68.84 ,68.57 ,68.645
2018-06-13 16:00:00,68.645,68.66 ,68.46 ,68.46
2018-06-13 17:00:00,68.46 ,68.695,68.46 ,68.67
2018-06-13 18:00:00,68.67 ,68.67 ,68.3  ,68.65
2018-06-13 19:00:00,68.65 ,68.785,68.485,68.485
2018-06-13 20:00:00,68.485,68.485,68.485,68.485
2018-06-14 14:00:00,69.31 ,69.58 ,69.09 ,69.29
2018-06-14 15:00:00,69.29 ,69.79 ,69.285,69.445
2018-06-14 16:00:00,69.395,69.465,69.285,69.335
2018-06-14 17:00:00,69.325,69.395,69.275,69.275
2018-06-14 18:00:00,69.255,69.27 ,69.175,69.175
2018-06-14 19:00:00,69.175,69.22 ,69.125,69.175
2018-06-14 20:00:00,69.175,69.175,69.175,69.175
2018-06-15 14:00:00,67.685,67.79 ,67.4  ,67.63
2018-06-15 15:00:00,67.63 ,67.63 ,67.01 ,67.22
2018-06-15 16:00:00,67.205,67.325,67.19 ,67.21
2018-06-15 17:00:00,67.21 ,67.275,67.125,67.275
2018-06-15 18:00:00,67.275,67.45 ,67.2  ,67.45
2018-06-15 19:00:00,67.385,67.39 ,67.18 ,67.235
2018-06-15 20:00:00,67.235,67.235,67.235,67.235
2018-06-18 14:00:00,67.9  ,67.9  ,67.6  ,67.66
2018-06-18 15:00:00,67.66 ,67.82 ,67.545,67.69
2018-06-18 16:00:00,67.69 ,67.69 ,67.57 ,67.595
2018-06-18 17:00:00,67.62 ,67.8  ,67.58 ,67.78
2018-06-18 18:00:00,67.78 ,67.835,67.6  ,67.6
2018-06-18 19:00:00,67.6  ,67.63 ,67.445,67.595
2018-06-18 20:00:00,67.595,67.595,67.595,67.595
2018-06-19 14:00:00,67.085,67.32 ,66.96 ,67.32
2018-06-19 15:00:00,67.305,67.625,67.305,67.495
2018-06-19 16:00:00,67.495,67.56 ,67.425,67.495
2018-06-19 17:00:00,67.495,67.495,67.36 ,67.455
2018-06-19 18:00:00,67.47 ,67.635,67.445,67.535
2018-06-19 19:00:00,67.545,67.545,67.415,67.485
2018-06-19 20:00:00,67.485,67.485,67.485,67.485
2018-06-20 14:00:00,67.63 ,67.64 ,67.09 ,67.095
2018-06-20 15:00:00,67.06 ,67.41 ,66.93 ,67.41
2018-06-20 16:00:00,67.38 ,67.435,66.91 ,66.94
2018-06-20 17:00:00,66.94 ,67.11 ,66.94 ,67.11
2018-06-20 18:00:00,67.11 ,67.28 ,66.945,66.96
2018-06-20 19:00:00,66.98 ,67.105,66.945,67.025
2018-06-20 20:00:00,67.025,67.025,67.025,67.025
2018-06-21 14:00:00,66.45 ,66.85 ,66.45 ,66.765
2018-06-21 15:00:00,66.765,66.87 ,66.66 ,66.855
2018-06-21 16:00:00,66.855,66.855,66.855,66.855
2018-06-21 17:00:00,66.695,66.755,66.625,66.635
2018-06-21 18:00:00,66.635,66.695,66.45 ,66.46
2018-06-21 19:00:00,66.44 ,66.51 ,66.36 ,66.44
2018-06-21 20:00:00,66.44 ,66.44 ,66.44 ,66.44
2018-06-22 14:00:00,69.15 ,69.25 ,68.77 ,69.25
2018-06-22 15:00:00,69.325,69.43 ,69.16 ,69.34
2018-06-22 16:00:00,69.34 ,69.445,69.315,69.445
2018-06-22 17:00:00,69.445,69.6  ,69.445,69.585
2018-06-22 18:00:00,69.585,69.6  ,69.355,69.405
2018-06-22 19:00:00,69.405,69.44 ,69.31 ,69.38
2018-06-22 20:00:00,69.38 ,69.38 ,69.38 ,69.38
2018-06-25 14:00:00,67.56 ,67.56 ,67.315,67.33
2018-06-25 15:00:00,67.405,67.455,67.22 ,67.37
2018-06-25 16:00:00,67.37 ,67.405,67.225,67.395
2018-06-25 17:00:00,67.395,67.44 ,67.295,67.385
2018-06-25 18:00:00,67.385,67.465,67.165,67.205
2018-06-25 19:00:00,67.205,67.465,67.175,67.335
2018-06-25 20:00:00,67.335,67.335,67.335,67.335
2018-06-26 14:00:00,68.205,68.265,67.88 ,67.915
2018-06-26 15:00:00,67.94 ,68.375,67.9  ,68.375
2018-06-26 16:00:00,68.375,68.455,68.25 ,68.285
2018-06-26 17:00:00,68.275,68.42 ,68.265,68.365
2018-06-26 18:00:00,68.365,68.405,68.305,68.395
2018-06-26 19:00:00,68.395,68.47 ,68.23 ,68.255
2018-06-26 20:00:00,68.255,68.255,68.255,68.255
2018-06-27 14:00:00,69.565,69.72 ,69.43 ,69.465
2018-06-27 15:00:00,69.465,69.515,69.165,69.3
2018-06-27 16:00:00,69.3  ,69.525,69.3  ,69.415
2018-06-27 17:00:00,69.415,69.415,69.3  ,69.335
2018-06-27 18:00:00,69.32 ,69.365,69.15 ,69.15
2018-06-27 19:00:00,69.15 ,69.15 ,69.0  ,69.075
2018-06-27 20:00:00,69.075,69.075,69.075,69.075
2018-06-28 14:00:00,68.565,69.08 ,68.565,69.08
2018-06-28 15:00:00,69.095,69.27 ,68.865,69.165
2018-06-28 16:00:00,69.165,69.195,69.095,69.195
2018-06-28 17:00:00,69.195,69.385,69.195,69.335
2018-06-28 18:00:00,69.335,69.38 ,69.225,69.38
2018-06-28 19:00:00,69.365,69.365,69.175,69.27
2018-06-28 20:00:00,69.27 ,69.27 ,69.27 ,69.27
2018-06-29 14:00:00,69.98 ,70.0  ,69.745,69.9
2018-06-29 15:00:00,69.9  ,69.9  ,69.395,69.395
2018-06-29 16:00:00,69.395,69.445,69.355,69.42
2018-06-29 17:00:00,69.42 ,69.49 ,69.36 ,69.405
2018-06-29 18:00:00,69.405,69.5  ,69.36 ,69.38
2018-06-29 19:00:00,69.38 ,69.415,69.22 ,69.225
2018-06-29 20:00:00,69.225,69.225,69.225,69.225
2018-07-02 14:00:00,68.26 ,68.515,68.15 ,68.45
2018-07-02 15:00:00,68.405,68.545,68.225,68.345
2018-07-02 16:00:00,68.345,68.355,68.19 ,68.3
2018-07-02 17:00:00,68.3  ,68.345,68.14 ,68.325
2018-07-02 18:00:00,68.325,68.365,68.24 ,68.365
2018-07-02 19:00:00,68.365,68.435,68.23 ,68.385
2018-07-02 20:00:00,68.385,68.385,68.385,68.385
2018-07-03 14:00:00,69.54 ,69.54 ,68.88 ,68.88
2018-07-03 15:00:00,68.88 ,68.985,68.75 ,68.985
2018-07-03 16:00:00,69.045,69.045,68.865,68.9
2018-07-03 17:00:00,68.9  ,68.9  ,68.9  ,68.9
2018-07-03 18:00:00,68.9  ,68.9  ,68.9  ,68.9
2018-07-03 19:00:00,68.9  ,68.9  ,68.9  ,68.9
2018-07-03 20:00:00,68.9  ,68.9  ,68.9  ,68.9
2018-07-04 14:00:00,68.9  ,68.9  ,68.9  ,68.9
