date               ,open  ,high  ,low   ,close
2018-09-14 17:00:00,64.66 ,64.66 ,64.395,64.475
2018-09-14 18:00:00,64.475,64.54 ,64.445,64.46
2018-09-14 19:00:00,64.46 ,64.545,64.46 ,64.475
2018-09-14 20:00:00,64.475,64.475,64.475,64.475
2018-09-17 14:00:00,65.275,65.48 ,65.005,65.005
2018-09-17 15:00:00,65.005,65.06 ,64.97 ,64.97
2018-09-17 16:00:00,64.965,64.965,64.78 ,64.795
2018-09-17 17:00:00,64.795,64.855,64.77 ,64.855
2018-09-17 18:00:00,64.855,64.875,64.705,64.71
2018-09-17 19:00:00,64.71 ,64.8  ,64.665,64.8
2018-09-17 20:00:00,64.8  ,64.8  ,64.8  ,64.8
2018-09-18 14:00:00,66.095,66.14 ,65.89 ,66.085
2018-09-18 15:00:00,66.085,66.12 ,65.96 ,66.065
2018-09-18 16:00:00,66.065,66.14 ,66.055,66.075
2018-09-18 17:00:00,66.07 ,66.075,65.915,65.985
2018-09-18 18:00:00,65.985,66.075,65.985,66.045
2018-09-18 19:00:00,66.045,66.135,66.02 ,66.025
2018-09-18 20:00:00,66.025,66.025,66.025,66.025
2018-09-19 14:00:00,66.105,66.3  ,65.96 ,66.255
2018-09-19 15:00:00,66.265,66.345,66.135,66.175
2018-09-19 16:00:00,66.175,66.27 ,66.175,66.26
2018-09-19 17:00:00,66.26 ,66.29 ,66.22 ,66.225
2018-09-19 18:00:00,66.225,66.345,66.22 ,66.345
2018-09-19 19:00:00,66.36 ,66.445,66.26 ,66.26
2018-09-19 20:00:00,66.26 ,66.26 ,66.26 ,66.26
2018-09-20 14:00:00,66.53 ,66.61 ,66.275,66.58
2018-09-20 15:00:00,66.58 ,66.735,66.495,66.51
2018-09-20 16:00:00,66.51 ,66.79 ,66.51 ,66.74
2018-09-20 17:00:00,66.75 ,66.83 ,66.64 ,66.665
2018-09-20 18:00:00,66.665,66.67 ,66.565,66.61
2018-09-20 19:00:00,66.61 ,66.835,66.61 ,66.83
2018-09-20 20:00:00,66.83 ,66.83 ,66.83 ,66.83
2018-09-21 14:00:00,67.28 ,67.58 ,67.27 ,67.36
2018-09-21 15:00:00,67.39 ,67.405,66.94 ,67.21
2018-09-21 16:00:00,67.21 ,67.35 ,67.19 ,67.265
2018-09-21 17:00:00,67.265,67.41 ,67.265,67.275
2018-09-21 18:00:00,67.28 ,67.33 ,67.16 ,67.165
2018-09-21 19:00:00,67.165,67.36 ,67.165,67.295
2018-09-21 20:00:00,67.295,67.295,67.295,67.295
2018-09-24 14:00:00,68.485,68.595,68.135,68.19
2018-09-24 15:00:00,68.19 ,68.32 ,68.125,68.295
2018-09-24 16:00:00,68.295,68.45 ,68.295,68.345
2018-09-24 17:00:00,68.345,68.345,68.23 ,68.29
2018-09-24 18:00:00,68.29 ,68.41 ,68.29 ,68.36
2018-09-24 19:00:00,68.365,68.37 ,68.105,68.18
2018-09-24 20:00:00,68.18 ,68.18 ,68.18 ,68.18
2018-09-25 14:00:00,69.585,70.075,69.585,69.78
2018-09-25 15:00:00,69.755,69.845,69.635,69.675
2018-09-25 16:00:00,69.675,69.89 ,69.635,69.86
2018-09-25 17:00:00,69.86 ,69.86 ,69.51 ,69.575
2018-09-25 18:00:00,69.57 ,69.71 ,69.515,69.67
2018-09-25 19:00:00,69.67 ,69.67 ,69.49 ,69.6
2018-09-25 20:00:00,69.6  ,69.6  ,69.6  ,69.6
2018-09-26 14:00:00,69.14 ,69.31 ,69.03 ,69.295
2018-09-26 15:00:00,69.29 ,69.38 ,69.14 ,69.275
2018-09-26 16:00:00,69.275,69.37 ,69.235,69.37
2018-09-26 17:00:00,69.395,69.415,69.28 ,69.305
2018-09-26 18:00:00,69.375,69.49 ,69.075,69.12
2018-09-26 19:00:00,69.12 ,69.155,68.84 ,68.89
2018-09-26 20:00:00,68.89 ,68.89 ,68.89 ,68.89
2018-09-27 14:00:00,69.08 ,69.155,68.875,68.895
2018-09-27 15:00:00,68.89 ,68.955,68.77 ,68.87
2018-09-27 16:00:00,68.87 ,69.0  ,68.87 ,68.95
2018-09-27 17:00:00,68.95 ,68.95 ,68.705,68.8
2018-09-27 18:00:00,68.8  ,68.84 ,68.685,68.79
2018-09-27 19:00:00,68.79 ,68.855,68.685,68.74
2018-09-27 20:00:00,68.74 ,68.74 ,68.74 ,68.74
2018-09-28 14:00:00,68.355,68.895,68.25 ,68.86
2018-09-28 15:00:00,68.855,68.89 ,68.69 ,68.745
2018-09-28 16:00:00,68.75 ,68.785,68.595,68.67
2018-09-28 17:00:00,68.67 ,68.68 ,68.62 ,68.66
2018-09-28 18:00:00,68.61 ,68.615,68.36 ,68.36
2018-09-28 19:00:00,68.36 ,68.38 ,68.13 ,68.14
2018-09-28 20:00:00,68.14 ,68.14 ,68.14 ,68.14
2018-10-01 14:00:00,68.835,69.06 ,68.8  ,68.875
2018-10-01 15:00:00,68.87 ,69.195,68.835,69.135
2018-10-01 16:00:00,69.145,69.25 ,69.12 ,69.155
2018-10-01 17:00:00,69.15 ,69.26 ,69.1  ,69.15
2018-10-01 18:00:00,69.14 ,69.415,69.13 ,69.4
2018-10-01 19:00:00,69.42 ,69.465,69.2  ,69.31
2018-10-01 20:00:00,69.31 ,69.31 ,69.31 ,69.31
2018-10-02 14:00:00,68.92 ,69.0  ,68.585,68.77
2018-10-02 15:00:00,68.78 ,69.16 ,68.76 ,69.16
2018-10-02 16:00:00,69.16 ,69.25 ,69.145,69.24
2018-10-02 17:00:00,69.24 ,69.25 ,69.035,69.07
2018-10-02 18:00:00,69.05 ,69.155,69.05 ,69.11
2018-10-02 19:00:00,69.105,69.21 ,69.065,69.075
2018-10-02 20:00:00,69.075,69.075,69.075,69.075
2018-10-03 14:00:00,69.205,69.365,68.94 ,69.31
2018-10-03 15:00:00,69.335,69.53 ,69.24 ,69.29
2018-10-03 16:00:00,69.3  ,69.3  ,69.21 ,69.27
2018-10-03 17:00:00,69.27 ,69.58 ,69.27 ,69.58
2018-10-03 18:00:00,69.585,69.59 ,69.32 ,69.365
2018-10-03 19:00:00,69.405,69.51 ,69.375,69.5
2018-10-03 20:00:00,69.5  ,69.5  ,69.5  ,69.5
2018-10-04 14:00:00,69.19 ,69.28 ,69.055,69.165
2018-10-04 15:00:00,69.165,69.31 ,69.0  ,69.0
2018-10-04 16:00:00,68.99 ,68.99 ,68.78 ,68.92
2018-10-04 17:00:00,68.935,68.985,68.76 ,68.91
2018-10-04 18:00:00,68.93 ,69.14 ,68.87 ,69.11
2018-10-04 19:00:00,69.13 ,69.285,69.08 ,69.26
2018-10-04 20:00:00,69.26 ,69.26 ,69.26 ,69.26
2018-10-05 14:00:00,68.27 ,68.535,68.09 ,68.28
2018-10-05 15:00:00,68.25 ,68.265,67.985,67.985
2018-10-05 16:00:00,67.985,68.08 ,67.825,68.01
2018-10-05 17:00:00,67.99 ,68.115,67.885,68.065
2018-10-05 18:00:00,68.065,68.2  ,67.98 ,68.195
2018-10-05 19:00:00,68.195,68.39 ,68.16 ,68.36
2018-10-05 20:00:00,68.36 ,68.36 ,68.36 ,68.36
2018-10-08 14:00:00,67.605,67.705,67.175,67.31
2018-10-08 15:00:00,67.31 ,67.35 ,67.07 ,67.07
2018-10-08 16:00:00,67.09 ,67.2  ,67.07 ,67.07
2018-10-08 17:00:00,67.07 ,67.365,67.07 ,67.36
2018-10-08 18:00:00,67.36 ,67.625,67.36 ,67.625
2018-10-08 19:00:00,67.625,67.735,67.625,67.675
2018-10-08 20:00:00,67.675,67.675,67.675,67.675
2018-10-09 14:00:00,67.7  ,68.09 ,67.505,68.0
2018-10-09 15:00:00,67.92 ,68.03 ,67.795,68.02
2018-10-09 16:00:00,68.02 ,68.24 ,68.02 ,68.115
2018-10-09 17:00:00,68.115,68.395,68.08 ,68.345
2018-10-09 18:00:00,68.335,68.595,68.295,68.34
2018-10-09 19:00:00,68.32 ,68.4  ,68.2  ,68.33
2018-10-09 20:00:00,68.33 ,68.33 ,68.33 ,68.33
2018-10-10 14:00:00,68.28 ,68.31 ,67.47 ,67.47
2018-10-10 15:00:00,67.47 ,67.685,67.33 ,67.54
2018-10-10 16:00:00,67.53 ,67.58 ,67.32 ,67.47
2018-10-10 17:00:00,67.47 ,67.67 ,67.25 ,67.34
2018-10-10 18:00:00,67.35 ,67.36 ,67.09 ,67.22
2018-10-10 19:00:00,67.22 ,67.22 ,66.88 ,66.94
2018-10-10 20:00:00,66.94 ,66.94 ,66.94 ,66.94
2018-10-11 14:00:00,66.52 ,66.52 ,65.6  ,65.6
2018-10-11 15:00:00,65.69 ,65.825,65.33 ,65.78
2018-10-11 16:00:00,65.78 ,66.16 ,65.78 ,65.945
2018-10-11 17:00:00,65.85 ,66.0  ,65.68 ,65.78
2018-10-11 18:00:00,65.78 ,65.8  ,65.025,65.23
2018-10-11 19:00:00,65.23 ,65.67 ,65.23 ,65.43
2018-10-11 20:00:00,65.43 ,65.43 ,65.43 ,65.43
2018-10-12 14:00:00,65.665,65.745,65.39 ,65.425
2018-10-12 15:00:00,65.425,65.43 ,65.06 ,65.2
2018-10-12 16:00:00,65.2  ,65.2  ,64.79 ,64.97
2018-10-12 17:00:00,64.97 ,65.015,64.765,64.94
2018-10-12 18:00:00,64.94 ,65.065,64.765,65.06
2018-10-12 19:00:00,65.06 ,65.43 ,64.97 ,65.225
2018-10-12 20:00:00,65.225,65.225,65.225,65.225
2018-10-15 14:00:00,65.225,65.225,65.225,65.225
2018-10-15 15:00:00,65.225,65.225,65.225,65.225
2018-10-15 16:00:00,65.225,65.225,65.225,65.225
2018-10-15 17:00:00,65.225,65.66 ,65.225,65.62
2018-10-15 18:00:00,65.63 ,65.78 ,65.53 ,65.74
2018-10-15 19:00:00,65.73 ,65.75 ,65.435,65.445
2018-10-15 20:00:00,65.445,65.445,65.445,65.445
2018-10-16 14:00:00,65.445,66.3  ,65.445,66.3
2018-10-16 15:00:00,66.28 ,66.3  ,65.945,65.985
2018-10-16 16:00:00,65.985,66.16 ,65.93 ,65.95
2018-10-16 17:00:00,65.95 ,66.075,65.89 ,65.96
2018-10-16 18:00:00,65.99 ,66.07 ,65.925,65.925
2018-10-16 19:00:00,65.925,66.085,65.895,66.0
2018-10-16 20:00:00,66.0  ,66.0  ,66.0  ,66.0
2018-10-17 14:00:00,65.545,65.65 ,64.88 ,64.98
2018-10-17 15:00:00,64.96 ,65.48 ,64.905,65.36
2018-10-17 16:00:00,65.37 ,65.39 ,65.31 ,65.35
2018-10-17 17:00:00,65.35 ,65.35 ,65.19 ,65.26
2018-10-17 18:00:00,65.23 ,65.31 ,64.93 ,65.225
2018-10-17 19:00:00,65.175,65.3  ,65.105,65.19
2018-10-17 20:00:00,65.19 ,65.19 ,65.19 ,65.19
2018-10-18 14:00:00,65.11 ,65.62 ,65.04 ,65.44
2018-10-18 15:00:00,65.415,65.425,64.86 ,64.925
2018-10-18 16:00:00,64.925,65.06 ,64.84 ,64.84
2018-10-18 17:00:00,64.84 ,64.86 ,64.545,64.55
2018-10-18 18:00:00,64.55 ,64.82 ,64.55 ,64.75
2018-10-18 19:00:00,64.75 ,64.755,64.575,64.665
2018-10-18 20:00:00,64.665,64.665,64.665,64.665
2018-10-19 14:00:00,65.915,66.0  ,65.61 ,65.855
2018-10-19 15:00:00,65.89 ,65.95 ,65.57 ,65.75
2018-10-19 16:00:00,65.75 ,65.75 ,65.56 ,65.685
2018-10-19 17:00:00,65.62 ,65.655,65.555,65.585
2018-10-19 18:00:00,65.585,65.585,65.435,65.575
2018-10-19 19:00:00,65.575,65.575,65.42 ,65.535
2018-10-19 20:00:00,65.535,65.535,65.535,65.535
2018-10-22 14:00:00,64.845,65.085,64.7  ,65.03
2018-10-22 15:00:00,65.02 ,65.02 ,64.73 ,64.73
2018-10-22 16:00:00,64.73 ,64.81 ,64.7  ,64.76
2018-10-22 17:00:00,64.76 ,64.93 ,64.72 ,64.76
2018-10-22 18:00:00,64.78 ,64.99 ,64.75 ,64.98
2018-10-22 19:00:00,64.98 ,65.03 ,64.88 ,64.88
2018-10-22 20:00:00,64.88 ,64.88 ,64.88 ,64.88
2018-10-23 14:00:00,63.2  ,63.23 ,62.69 ,62.935
2018-10-23 15:00:00,62.925,63.2  ,62.525,62.525
2018-10-23 16:00:00,62.51 ,62.775,62.45 ,62.775
2018-10-23 17:00:00,62.775,62.935,62.63 ,62.63
2018-10-23 18:00:00,62.63 ,63.25 ,62.605,63.17
2018-10-23 19:00:00,63.23 ,63.375,63.105,63.105
2018-10-23 20:00:00,63.105,63.105,63.105,63.105
2018-10-24 14:00:00,62.86 ,62.91 ,62.52 ,62.52
2018-10-24 15:00:00,62.52 ,62.535,62.14 ,62.34
2018-10-24 16:00:00,62.34 ,62.63 ,62.34 ,62.55
2018-10-24 17:00:00,62.525,62.525,62.19 ,62.225
2018-10-24 18:00:00,62.22 ,62.38 ,62.085,62.135
2018-10-24 19:00:00,62.09 ,62.09 ,61.37 ,61.37
2018-10-24 20:00:00,61.37 ,61.37 ,61.37 ,61.37
2018-10-25 14:00:00,62.12 ,62.405,61.82 ,61.85
2018-10-25 15:00:00,61.89 ,61.99 ,61.58 ,61.76
2018-10-25 16:00:00,61.785,61.865,61.59 ,61.745
2018-10-25 17:00:00,61.73 ,61.82 ,61.545,61.66
2018-10-25 18:00:00,61.655,62.005,61.635,61.955
2018-10-25 19:00:00,61.94 ,62.145,61.83 ,61.915
2018-10-25 20:00:00,61.915,61.915,61.915,61.915
2018-10-26 14:00:00,61.095,61.28 ,60.79 ,60.79
2018-10-26 15:00:00,60.79 ,61.92 ,60.79 ,61.85
2018-10-26 16:00:00,61.85 ,62.38 ,61.85 ,62.175
2018-10-26 17:00:00,62.175,62.44 ,62.145,62.255
2018-10-26 18:00:00,62.235,62.28 ,61.71 ,61.71
2018-10-26 19:00:00,61.7  ,62.155,61.64 ,61.92
2018-10-26 20:00:00,61.92 ,61.92 ,61.92 ,61.92
2018-10-29 14:00:00,62.125,62.385,62.125,62.35
2018-10-29 15:00:00,62.355,62.55 ,62.165,62.37
2018-10-29 16:00:00,62.315,62.315,62.0  ,62.015
2018-10-29 17:00:00,62.01 ,62.185,61.975,62.02
2018-10-29 18:00:00,62.02 ,62.03 ,61.495,61.615
2018-10-29 19:00:00,61.615,61.615,60.6  ,61.25
2018-10-29 20:00:00,61.25 ,61.25 ,61.25 ,61.25
2018-10-30 14:00:00,61.78 ,61.89 ,61.305,61.64
2018-10-30 15:00:00,61.66 ,62.085,61.54 ,61.94
2018-10-30 16:00:00,61.94 ,62.195,61.89 ,61.89
2018-10-30 17:00:00,61.89 ,61.965,61.73 ,61.955
2018-10-30 18:00:00,61.985,62.3  ,61.795,62.245
2018-10-30 19:00:00,62.245,62.575,62.13 ,62.57
2018-10-30 20:00:00,62.57 ,62.57 ,62.57 ,62.57
2018-10-31 14:00:00,63.71 ,63.98 ,63.54 ,63.72
2018-10-31 15:00:00,63.78 ,64.01 ,63.53 ,63.87
2018-10-31 16:00:00,63.9  ,63.915,63.47 ,63.5
2018-10-31 17:00:00,63.44 ,63.605,63.385,63.435
2018-10-31 18:00:00,63.435,63.435,63.16 ,63.16
2018-10-31 19:00:00,63.16 ,63.345,63.15 ,63.185
2018-10-31 20:00:00,63.185,63.185,63.185,63.185
2018-11-01 14:00:00,63.33 ,63.34 ,63.025,63.24
2018-11-01 15:00:00,63.24 ,63.24 ,62.57 ,62.595
2018-11-01 16:00:00,62.58 ,63.04 ,62.52 ,63.04
2018-11-01 17:00:00,63.04 ,63.09 ,62.88 ,62.895
2018-11-01 18:00:00,62.81 ,62.84 ,62.7  ,62.775
2018-11-01 19:00:00,62.77 ,63.19 ,62.72 ,63.14
2018-11-01 20:00:00,63.14 ,63.14 ,63.14 ,63.14
2018-11-02 14:00:00,63.455,63.455,62.78 ,62.88
2018-11-02 15:00:00,62.92 ,62.925,62.305,62.435
2018-11-02 16:00:00,62.42 ,62.45 ,61.995,62.035
2018-11-02 17:00:00,62.0  ,62.09 ,61.915,61.995
2018-11-02 18:00:00,61.97 ,62.21 ,61.755,62.17
2018-11-02 19:00:00,62.17 ,62.32 ,62.07 ,62.24
2018-11-02 20:00:00,62.24 ,62.24 ,62.24 ,62.24
2018-11-05 15:00:00,63.37 ,63.53 ,63.19 ,63.495
2018-11-05 16:00:00,63.495,63.66 ,63.21 ,63.21
2018-11-05 17:00:00,63.23 ,63.24 ,62.975,63.1
2018-11-05 18:00:00,63.13 ,63.32 ,63.1  ,63.32
2018-11-05 19:00:00,63.32 ,63.48 ,63.275,63.275
2018-11-05 20:00:00,63.275,63.405,63.275,63.385
2018-11-05 21:00:00,63.385,63.385,63.385,63.385
2018-11-06 15:00:00,63.185,63.33 ,62.935,63.09
2018-11-06 16:00:00,63.09 ,63.285,63.025,63.105
2018-11-06 17:00:00,63.105,63.215,63.025,63.18
2018-11-06 18:00:00,63.18 ,63.305,63.115,63.285
2018-11-06 19:00:00,63.285,63.33 ,63.215,63.285
2018-11-06 20:00:00,63.28 ,63.485,63.23 ,63.475
2018-11-06 21:00:00,63.475,63.475,63.475,63.475
2018-11-07 15:00:00,63.87 ,64.19 ,63.74 ,63.8
2018-11-07 16:00:00,63.8  ,64.06 ,63.65 ,64.0
2018-11-07 17:00:00,64.01 ,64.01 ,63.82 ,63.9
2018-11-07 18:00:00,63.95 ,63.96 ,63.775,63.8
2018-11-07 19:00:00,63.79 ,64.09 ,63.78 ,63.92
2018-11-07 20:00:00,63.92 ,64.155,63.92 ,64.14
2018-11-07 21:00:00,64.14 ,64.14 ,64.14 ,64.14
2018-11-08 15:00:00,63.49 ,63.55 ,63.17 ,63.18
2018-11-08 16:00:00,63.21 ,63.505,63.14 ,63.305
2018-11-08 17:00:00,63.305,63.305,63.145,63.145
2018-11-08 18:00:00,63.145,63.145,62.84 ,63.065
2018-11-08 19:00:00,63.065,63.205,62.665,62.705
2018-11-08 20:00:00,62.68 ,62.78 ,62.51 ,62.74
2018-11-08 21:00:00,62.74 ,62.74 ,62.74 ,62.74
2018-11-09 15:00:00,62.535,62.88 ,62.37 ,62.765
2018-11-09 16:00:00,62.76 ,62.92 ,62.545,62.645
2018-11-09 17:00:00,62.645,62.74 ,62.495,62.64
2018-11-09 18:00:00,62.62 ,62.72 ,62.575,62.72
2018-11-09 19:00:00,62.72 ,62.94 ,62.6  ,62.94
2018-11-09 20:00:00,62.935,63.18 ,62.925,63.025
2018-11-09 21:00:00,63.025,63.025,63.025,63.025
2018-11-12 15:00:00,63.03 ,63.185,62.86 ,62.86
2018-11-12 16:00:00,62.85 ,62.85 ,62.48 ,62.67
2018-11-12 17:00:00,62.66 ,62.78 ,62.66 ,62.715
2018-11-12 18:00:00,62.715,62.79 ,62.59 ,62.71
2018-11-12 19:00:00,62.74 ,62.89 ,62.65 ,62.66
2018-11-12 20:00:00,62.655,62.69 ,62.1  ,62.19
2018-11-12 21:00:00,62.19 ,62.19 ,62.19 ,62.19
2018-11-13 15:00:00,61.71 ,61.71 ,61.115,61.69
2018-11-13 16:00:00,61.7  ,61.96 ,61.665,61.945
2018-11-13 17:00:00,61.9  ,61.93 ,61.46 ,61.46
2018-11-13 18:00:00,61.48 ,61.48 ,61.045,61.045
2018-11-13 19:00:00,61.03 ,61.055,60.705,60.735
2018-11-13 20:00:00,60.735,60.905,60.58 ,60.745
2018-11-13 21:00:00,60.745,60.745,60.745,60.745
2018-11-14 15:00:00,61.635,61.805,61.405,61.405
2018-11-14 16:00:00,61.405,61.48 ,61.17 ,61.395
2018-11-14 17:00:00,61.395,61.515,61.28 ,61.355
2018-11-14 18:00:00,61.355,61.42 ,61.02 ,61.155
2018-11-14 19:00:00,61.155,61.385,61.01 ,61.385
2018-11-14 20:00:00,61.385,61.58 ,61.33 ,61.35
2018-11-14 21:00:00,61.35 ,61.35 ,61.35 ,61.35
2018-11-15 15:00:00,60.515,60.68 ,60.3  ,60.56
2018-11-15 16:00:00,60.56 ,61.305,60.44 ,61.24
2018-11-15 17:00:00,61.24 ,61.37 ,61.1  ,61.115
2018-11-15 18:00:00,61.115,61.68 ,61.1  ,61.565
2018-11-15 19:00:00,61.565,61.705,61.45 ,61.585
2018-11-15 20:00:00,61.555,61.68 ,61.355,61.68
2018-11-15 21:00:00,61.68 ,61.68 ,61.68 ,61.68
2018-11-16 15:00:00,61.785,62.045,61.745,61.89
2018-11-16 16:00:00,61.91 ,62.04 ,61.64 ,61.7
2018-11-16 17:00:00,61.75 ,61.945,61.545,61.9
2018-11-16 18:00:00,61.96 ,61.97 ,61.71 ,61.71
2018-11-16 19:00:00,61.76 ,62.0  ,61.7  ,61.875
2018-11-16 20:00:00,61.96 ,62.04 ,61.91 ,61.985
2018-11-16 21:00:00,61.985,61.985,61.985,61.985
2018-11-19 15:00:00,61.465,61.785,61.33 ,61.765
2018-11-19 16:00:00,61.73 ,61.81 ,61.305,61.35
2018-11-19 17:00:00,61.35 ,61.57 ,61.215,61.53
2018-11-19 18:00:00,61.53 ,61.67 ,61.455,61.455
2018-11-19 19:00:00,61.47 ,61.665,61.335,61.64
2018-11-19 20:00:00,61.625,61.73 ,61.52 ,61.665
2018-11-19 21:00:00,61.665,61.665,61.665,61.665
2018-11-20 15:00:00,60.375,60.675,59.86 ,60.64
2018-11-20 16:00:00,60.65 ,60.69 ,60.145,60.225
2018-11-20 17:00:00,60.225,60.42 ,60.155,60.17
2018-11-20 18:00:00,60.17 ,60.17 ,59.9  ,59.905
2018-11-20 19:00:00,59.9  ,60.1  ,59.785,59.81
2018-11-20 20:00:00,59.82 ,60.06 ,59.64 ,59.97
2018-11-20 21:00:00,59.97 ,59.97 ,59.97 ,59.97
2018-11-21 15:00:00,61.28 ,61.31 ,61.085,61.1
2018-11-21 16:00:00,61.13 ,61.79 ,61.09 ,61.79
2018-11-21 17:00:00,61.83 ,62.01 ,61.72 ,61.96
2018-11-21 18:00:00,61.96 ,62.07 ,61.945,61.96
2018-11-21 19:00:00,61.95 ,62.04 ,61.775,61.78
2018-11-21 20:00:00,61.795,61.92 ,61.645,61.67
2018-11-21 21:00:00,61.67 ,61.67 ,61.67 ,61.67
2018-11-22 15:00:00,61.67 ,61.67 ,61.67 ,61.67
2018-11-22 16:00:00,61.67 ,61.67 ,61.67 ,61.67
2018-11-22 17:00:00,61.67 ,61.67 ,61.67 ,61.67
2018-11-22 18:00:00,61.67 ,61.67 ,61.67 ,61.67
2018-11-22 19:00:00,61.67 ,61.67 ,61.67 ,61.67
2018-11-22 20:00:00,61.67 ,61.67 ,61.67 ,61.67
2018-11-22 21:00:00,61.67 ,61.67 ,61.67 ,61.67
2018-11-23 15:00:00,59.1  ,59.19 ,58.76 ,58.76
2018-11-23 16:00:00,58.8  ,58.935,58.545,58.765
2018-11-23 17:00:00,58.775,59.11 ,58.695,58.945
2018-11-23 18:00:00,58.945,58.945,58.945,58.945
2018-11-23 19:00:00,58.945,58.945,58.945,58.945
2018-11-23 20:00:00,58.945,58.945,58.945,58.945
2018-11-23 21:00:00,58.945,58.945,58.945,58.945
2018-11-26 15:00:00,60.24 ,60.745,60.17 ,60.725
2018-11-26 16:00:00,60.74 ,60.87 ,60.31 ,60.4
2018-11-26 17:00:00,60.38 ,60.39 ,60.13 ,60.21
2018-11-26 18:00:00,60.21 ,60.27 ,60.165,60.25
2018-11-26 19:00:00,60.245,60.33 ,60.17 ,60.21
2018-11-26 20:00:00,60.26 ,60.31 ,60.165,60.31
2018-11-26 21:00:00,60.31 ,60.31 ,60.31 ,60.31
2018-11-27 15:00:00,59.54 ,59.81 ,59.465,59.7
2018-11-27 16:00:00,59.69 ,59.92 ,59.65 ,59.85
2018-11-27 17:00:00,59.87 ,59.87 ,59.44 ,59.6
2018-11-27 18:00:00,59.58 ,59.775,59.58 ,59.72
2018-11-27 19:00:00,59.745,59.965,59.72 ,59.88
2018-11-27 20:00:00,59.87 ,59.92 ,59.735,59.755
